INVS_PLN_ARR_PRD_SEQ_NUM,INVST_PLAN_ARR_SEQ_NUM,PROD_ALT_NUM,PROD_CDE_ALT_CLASS_CDE,CTRY_PROD_TRADE_CDE,ASET_CLASS_CDE,LAST_INGESTION_TIMESTAMP,PRM_LNE_OF_BUS_CDE_FILTER,CTRY_CDE_FILTER,ENTITY_CDE_FILTER
17894579419,7898080849,108169,160177,45984196093, qydt1434,Current_timestamp  , 147kc1277,  SAP16659, 57SAT1231
17894579420,7898080850,108170,160178,45984196094, qydt1435,Current_timestamp  , 147kc1278,  SAP16660, 57SAT1232
17894579421,7898080851,108171,160179,45984196095, qydt1436,Current_timestamp  , 147kc1279,  SAP16661, 57SAT1233
17894579422,7898080852,108172,160180,45984196096, qydt1437,Current_timestamp  , 147kc1280,  SAP16662, 57SAT1234
17894579423,7898080853,108173,160181,45984196097, qydt1438,Current_timestamp  , 147kc1281,  SAP16663, 57SAT1235
17894579424,7898080854,108174,160182,45984196098, qydt1439,Current_timestamp  , 147kc1282,  SAP16664, 57SAT1236
17894579425,7898080855,108175,160183,45984196099, qydt1440,Current_timestamp  , 147kc1283,  SAP16665, 57SAT1237
17894579426,7898080856,108176,160184,45984196100, qydt1441,Current_timestamp  , 147kc1284,  SAP16666, 57SAT1238
17894579427,7898080857,108177,160185,45984196101, qydt1442,Current_timestamp  , 147kc1285,  SAP16667, 57SAT1239
17894579428,7898080858,108178,160186,45984196102, qydt1443,Current_timestamp  , 147kc1286,  SAP16668, 57SAT1240
17894579429,7898080859,108179,160187,45984196103, qydt1444,Current_timestamp  , 147kc1287,  SAP16669, 57SAT1241
17894579430,7898080860,108180,160188,45984196104, qydt1445,Current_timestamp  , 147kc1288,  SAP16670, 57SAT1242
17894579431,7898080861,108181,160189,45984196105, qydt1446,Current_timestamp  , 147kc1289,  SAP16671, 57SAT1243
17894579432,7898080862,108182,160190,45984196106, qydt1447,Current_timestamp  , 147kc1290,  SAP16672, 57SAT1244
17894579433,7898080863,108183,160191,45984196107, qydt1448,Current_timestamp  , 147kc1291,  SAP16673, 57SAT1245
17894579434,7898080864,108184,160192,45984196108, qydt1449,Current_timestamp  , 147kc1292,  SAP16674, 57SAT1246
17894579435,7898080865,108185,160193,45984196109, qydt1450,Current_timestamp  , 147kc1293,  SAP16675, 57SAT1247
17894579436,7898080866,108186,160194,45984196110, qydt1451,Current_timestamp  , 147kc1294,  SAP16676, 57SAT1248
17894579437,7898080867,108187,160195,45984196111, qydt1452,Current_timestamp  , 147kc1295,  SAP16677, 57SAT1249
17894579438,7898080868,108188,160196,45984196112, qydt1453,Current_timestamp  , 147kc1296,  SAP16678, 57SAT1250
17894579439,7898080869,108189,160197,45984196113, qydt1454,Current_timestamp  , 147kc1297,  SAP16679, 57SAT1251
17894579440,7898080870,108190,160198,45984196114, qydt1455,Current_timestamp  , 147kc1298,  SAP16680, 57SAT1252
17894579441,7898080871,108191,160199,45984196115, qydt1456,Current_timestamp  , 147kc1299,  SAP16681, 57SAT1253
17894579442,7898080872,108192,160200,45984196116, qydt1457,Current_timestamp  , 147kc1300,  SAP16682, 57SAT1254
17894579443,7898080873,108193,160201,45984196117, qydt1458,Current_timestamp  , 147kc1301,  SAP16683, 57SAT1255
17894579444,7898080874,108194,160202,45984196118, qydt1459,Current_timestamp  , 147kc1302,  SAP16684, 57SAT1256
17894579445,7898080875,108195,160203,45984196119, qydt1460,Current_timestamp  , 147kc1303,  SAP16685, 57SAT1257
17894579446,7898080876,108196,160204,45984196120, qydt1461,Current_timestamp  , 147kc1304,  SAP16686, 57SAT1258
17894579447,7898080877,108197,160205,45984196121, qydt1462,Current_timestamp  , 147kc1305,  SAP16687, 57SAT1259
17894579448,7898080878,108198,160206,45984196122, qydt1463,Current_timestamp  , 147kc1306,  SAP16688, 57SAT1260
17894579449,7898080879,108199,160207,45984196123, qydt1464,Current_timestamp  , 147kc1307,  SAP16689, 57SAT1261
17894579450,7898080880,108200,160208,45984196124, qydt1465,Current_timestamp  , 147kc1308,  SAP16690, 57SAT1262
17894579451,7898080881,108201,160209,45984196125, qydt1466,Current_timestamp  , 147kc1309,  SAP16691, 57SAT1263
17894579452,7898080882,108202,160210,45984196126, qydt1467,Current_timestamp  , 147kc1310,  SAP16692, 57SAT1264
17894579453,7898080883,108203,160211,45984196127, qydt1468,Current_timestamp  , 147kc1311,  SAP16693, 57SAT1265
17894579454,7898080884,108204,160212,45984196128, qydt1469,Current_timestamp  , 147kc1312,  SAP16694, 57SAT1266
17894579455,7898080885,108205,160213,45984196129, qydt1470,Current_timestamp  , 147kc1313,  SAP16695, 57SAT1267
17894579456,7898080886,108206,160214,45984196130, qydt1471,Current_timestamp  , 147kc1314,  SAP16696, 57SAT1268
17894579457,7898080887,108207,160215,45984196131, qydt1472,Current_timestamp  , 147kc1315,  SAP16697, 57SAT1269
17894579458,7898080888,108208,160216,45984196132, qydt1473,Current_timestamp  , 147kc1316,  SAP16698, 57SAT1270
17894579459,7898080889,108209,160217,45984196133, qydt1474,Current_timestamp  , 147kc1317,  SAP16699, 57SAT1271
17894579460,7898080890,108210,160218,45984196134, qydt1475,Current_timestamp  , 147kc1318,  SAP16700, 57SAT1272
17894579461,7898080891,108211,160219,45984196135, qydt1476,Current_timestamp  , 147kc1319,  SAP16701, 57SAT1273
17894579462,7898080892,108212,160220,45984196136, qydt1477,Current_timestamp  , 147kc1320,  SAP16702, 57SAT1274
17894579463,7898080893,108213,160221,45984196137, qydt1478,Current_timestamp  , 147kc1321,  SAP16703, 57SAT1275
17894579464,7898080894,108214,160222,45984196138, qydt1479,Current_timestamp  , 147kc1322,  SAP16704, 57SAT1276
17894579465,7898080895,108215,160223,45984196139, qydt1480,Current_timestamp  , 147kc1323,  SAP16705, 57SAT1277
17894579466,7898080896,108216,160224,45984196140, qydt1481,Current_timestamp  , 147kc1324,  SAP16706, 57SAT1278
17894579467,7898080897,108217,160225,45984196141, qydt1482,Current_timestamp  , 147kc1325,  SAP16707, 57SAT1279
17894579468,7898080898,108218,160226,45984196142, qydt1483,Current_timestamp  , 147kc1326,  SAP16708, 57SAT1280
17894579469,7898080899,108219,160227,45984196143, qydt1484,Current_timestamp  , 147kc1327,  SAP16709, 57SAT1281
17894579470,7898080900,108220,160228,45984196144, qydt1485,Current_timestamp  , 147kc1328,  SAP16710, 57SAT1282
17894579471,7898080901,108221,160229,45984196145, qydt1486,Current_timestamp  , 147kc1329,  SAP16711, 57SAT1283
17894579472,7898080902,108222,160230,45984196146, qydt1487,Current_timestamp  , 147kc1330,  SAP16712, 57SAT1284
17894579473,7898080903,108223,160231,45984196147, qydt1488,Current_timestamp  , 147kc1331,  SAP16713, 57SAT1285
17894579474,7898080904,108224,160232,45984196148, qydt1489,Current_timestamp  , 147kc1332,  SAP16714, 57SAT1286
17894579475,7898080905,108225,160233,45984196149, qydt1490,Current_timestamp  , 147kc1333,  SAP16715, 57SAT1287
17894579476,7898080906,108226,160234,45984196150, qydt1491,Current_timestamp  , 147kc1334,  SAP16716, 57SAT1288
17894579477,7898080907,108227,160235,45984196151, qydt1492,Current_timestamp  , 147kc1335,  SAP16717, 57SAT1289
17894579478,7898080908,108228,160236,45984196152, qydt1493,Current_timestamp  , 147kc1336,  SAP16718, 57SAT1290
17894579479,7898080909,108229,160237,45984196153, qydt1494,Current_timestamp  , 147kc1337,  SAP16719, 57SAT1291
17894579480,7898080910,108230,160238,45984196154, qydt1495,Current_timestamp  , 147kc1338,  SAP16720, 57SAT1292
17894579481,7898080911,108231,160239,45984196155, qydt1496,Current_timestamp  , 147kc1339,  SAP16721, 57SAT1293
17894579482,7898080912,108232,160240,45984196156, qydt1497,Current_timestamp  , 147kc1340,  SAP16722, 57SAT1294
17894579483,7898080913,108233,160241,45984196157, qydt1498,Current_timestamp  , 147kc1341,  SAP16723, 57SAT1295
17894579484,7898080914,108234,160242,45984196158, qydt1499,Current_timestamp  , 147kc1342,  SAP16724, 57SAT1296
17894579485,7898080915,108235,160243,45984196159, qydt1500,Current_timestamp  , 147kc1343,  SAP16725, 57SAT1297
17894579486,7898080916,108236,160244,45984196160, qydt1501,Current_timestamp  , 147kc1344,  SAP16726, 57SAT1298
17894579487,7898080917,108237,160245,45984196161, qydt1502,Current_timestamp  , 147kc1345,  SAP16727, 57SAT1299
17894579488,7898080918,108238,160246,45984196162, qydt1503,Current_timestamp  , 147kc1346,  SAP16728, 57SAT1300
17894579489,7898080919,108239,160247,45984196163, qydt1504,Current_timestamp  , 147kc1347,  SAP16729, 57SAT1301
17894579490,7898080920,108240,160248,45984196164, qydt1505,Current_timestamp  , 147kc1348,  SAP16730, 57SAT1302
17894579491,7898080921,108241,160249,45984196165, qydt1506,Current_timestamp  , 147kc1349,  SAP16731, 57SAT1303
17894579492,7898080922,108242,160250,45984196166, qydt1507,Current_timestamp  , 147kc1350,  SAP16732, 57SAT1304
17894579493,7898080923,108243,160251,45984196167, qydt1508,Current_timestamp  , 147kc1351,  SAP16733, 57SAT1305
17894579494,7898080924,108244,160252,45984196168, qydt1509,Current_timestamp  , 147kc1352,  SAP16734, 57SAT1306
17894579495,7898080925,108245,160253,45984196169, qydt1510,Current_timestamp  , 147kc1353,  SAP16735, 57SAT1307
17894579496,7898080926,108246,160254,45984196170, qydt1511,Current_timestamp  , 147kc1354,  SAP16736, 57SAT1308
17894579497,7898080927,108247,160255,45984196171, qydt1512,Current_timestamp  , 147kc1355,  SAP16737, 57SAT1309
17894579498,7898080928,108248,160256,45984196172, qydt1513,Current_timestamp  , 147kc1356,  SAP16738, 57SAT1310
17894579499,7898080929,108249,160257,45984196173, qydt1514,Current_timestamp  , 147kc1357,  SAP16739, 57SAT1311
17894579500,7898080930,108250,160258,45984196174, qydt1515,Current_timestamp  , 147kc1358,  SAP16740, 57SAT1312
17894579501,7898080931,108251,160259,45984196175, qydt1516,Current_timestamp  , 147kc1359,  SAP16741, 57SAT1313
17894579502,7898080932,108252,160260,45984196176, qydt1517,Current_timestamp  , 147kc1360,  SAP16742, 57SAT1314
17894579503,7898080933,108253,160261,45984196177, qydt1518,Current_timestamp  , 147kc1361,  SAP16743, 57SAT1315
17894579504,7898080934,108254,160262,45984196178, qydt1519,Current_timestamp  , 147kc1362,  SAP16744, 57SAT1316
17894579505,7898080935,108255,160263,45984196179, qydt1520,Current_timestamp  , 147kc1363,  SAP16745, 57SAT1317
17894579506,7898080936,108256,160264,45984196180, qydt1521,Current_timestamp  , 147kc1364,  SAP16746, 57SAT1318
17894579507,7898080937,108257,160265,45984196181, qydt1522,Current_timestamp  , 147kc1365,  SAP16747, 57SAT1319
17894579508,7898080938,108258,160266,45984196182, qydt1523,Current_timestamp  , 147kc1366,  SAP16748, 57SAT1320
17894579509,7898080939,108259,160267,45984196183, qydt1524,Current_timestamp  , 147kc1367,  SAP16749, 57SAT1321
17894579510,7898080940,108260,160268,45984196184, qydt1525,Current_timestamp  , 147kc1368,  SAP16750, 57SAT1322
17894579511,7898080941,108261,160269,45984196185, qydt1526,Current_timestamp  , 147kc1369,  SAP16751, 57SAT1323
17894579512,7898080942,108262,160270,45984196186, qydt1527,Current_timestamp  , 147kc1370,  SAP16752, 57SAT1324
17894579513,7898080943,108263,160271,45984196187, qydt1528,Current_timestamp  , 147kc1371,  SAP16753, 57SAT1325
17894579514,7898080944,108264,160272,45984196188, qydt1529,Current_timestamp  , 147kc1372,  SAP16754, 57SAT1326
17894579515,7898080945,108265,160273,45984196189, qydt1530,Current_timestamp  , 147kc1373,  SAP16755, 57SAT1327
17894579516,7898080946,108266,160274,45984196190, qydt1531,Current_timestamp  , 147kc1374,  SAP16756, 57SAT1328
17894579517,7898080947,108267,160275,45984196191, qydt1532,Current_timestamp  , 147kc1375,  SAP16757, 57SAT1329
17894579518,7898080948,108268,160276,45984196192, qydt1533,Current_timestamp  , 147kc1376,  SAP16758, 57SAT1330
17894579519,7898080949,108269,160277,45984196193, qydt1534,Current_timestamp  , 147kc1377,  SAP16759, 57SAT1331
17894579520,7898080950,108270,160278,45984196194, qydt1535,Current_timestamp  , 147kc1378,  SAP16760, 57SAT1332
17894579521,7898080951,108271,160279,45984196195, qydt1536,Current_timestamp  , 147kc1379,  SAP16761, 57SAT1333
17894579522,7898080952,108272,160280,45984196196, qydt1537,Current_timestamp  , 147kc1380,  SAP16762, 57SAT1334
17894579523,7898080953,108273,160281,45984196197, qydt1538,Current_timestamp  , 147kc1381,  SAP16763, 57SAT1335
17894579524,7898080954,108274,160282,45984196198, qydt1539,Current_timestamp  , 147kc1382,  SAP16764, 57SAT1336
17894579525,7898080955,108275,160283,45984196199, qydt1540,Current_timestamp  , 147kc1383,  SAP16765, 57SAT1337
17894579526,7898080956,108276,160284,45984196200, qydt1541,Current_timestamp  , 147kc1384,  SAP16766, 57SAT1338
17894579527,7898080957,108277,160285,45984196201, qydt1542,Current_timestamp  , 147kc1385,  SAP16767, 57SAT1339
17894579528,7898080958,108278,160286,45984196202, qydt1543,Current_timestamp  , 147kc1386,  SAP16768, 57SAT1340
17894579529,7898080959,108279,160287,45984196203, qydt1544,Current_timestamp  , 147kc1387,  SAP16769, 57SAT1341
17894579530,7898080960,108280,160288,45984196204, qydt1545,Current_timestamp  , 147kc1388,  SAP16770, 57SAT1342
17894579531,7898080961,108281,160289,45984196205, qydt1546,Current_timestamp  , 147kc1389,  SAP16771, 57SAT1343
17894579532,7898080962,108282,160290,45984196206, qydt1547,Current_timestamp  , 147kc1390,  SAP16772, 57SAT1344
17894579533,7898080963,108283,160291,45984196207, qydt1548,Current_timestamp  , 147kc1391,  SAP16773, 57SAT1345
17894579534,7898080964,108284,160292,45984196208, qydt1549,Current_timestamp  , 147kc1392,  SAP16774, 57SAT1346
17894579535,7898080965,108285,160293,45984196209, qydt1550,Current_timestamp  , 147kc1393,  SAP16775, 57SAT1347
17894579536,7898080966,108286,160294,45984196210, qydt1551,Current_timestamp  , 147kc1394,  SAP16776, 57SAT1348
17894579537,7898080967,108287,160295,45984196211, qydt1552,Current_timestamp  , 147kc1395,  SAP16777, 57SAT1349
17894579538,7898080968,108288,160296,45984196212, qydt1553,Current_timestamp  , 147kc1396,  SAP16778, 57SAT1350
17894579539,7898080969,108289,160297,45984196213, qydt1554,Current_timestamp  , 147kc1397,  SAP16779, 57SAT1351
17894579540,7898080970,108290,160298,45984196214, qydt1555,Current_timestamp  , 147kc1398,  SAP16780, 57SAT1352
17894579541,7898080971,108291,160299,45984196215, qydt1556,Current_timestamp  , 147kc1399,  SAP16781, 57SAT1353
17894579542,7898080972,108292,160300,45984196216, qydt1557,Current_timestamp  , 147kc1400,  SAP16782, 57SAT1354
17894579543,7898080973,108293,160301,45984196217, qydt1558,Current_timestamp  , 147kc1401,  SAP16783, 57SAT1355
17894579544,7898080974,108294,160302,45984196218, qydt1559,Current_timestamp  , 147kc1402,  SAP16784, 57SAT1356
17894579545,7898080975,108295,160303,45984196219, qydt1560,Current_timestamp  , 147kc1403,  SAP16785, 57SAT1357
17894579546,7898080976,108296,160304,45984196220, qydt1561,Current_timestamp  , 147kc1404,  SAP16786, 57SAT1358
17894579547,7898080977,108297,160305,45984196221, qydt1562,Current_timestamp  , 147kc1405,  SAP16787, 57SAT1359
17894579548,7898080978,108298,160306,45984196222, qydt1563,Current_timestamp  , 147kc1406,  SAP16788, 57SAT1360
17894579549,7898080979,108299,160307,45984196223, qydt1564,Current_timestamp  , 147kc1407,  SAP16789, 57SAT1361
17894579550,7898080980,108300,160308,45984196224, qydt1565,Current_timestamp  , 147kc1408,  SAP16790, 57SAT1362
17894579551,7898080981,108301,160309,45984196225, qydt1566,Current_timestamp  , 147kc1409,  SAP16791, 57SAT1363
17894579552,7898080982,108302,160310,45984196226, qydt1567,Current_timestamp  , 147kc1410,  SAP16792, 57SAT1364
17894579553,7898080983,108303,160311,45984196227, qydt1568,Current_timestamp  , 147kc1411,  SAP16793, 57SAT1365
17894579554,7898080984,108304,160312,45984196228, qydt1569,Current_timestamp  , 147kc1412,  SAP16794, 57SAT1366
17894579555,7898080985,108305,160313,45984196229, qydt1570,Current_timestamp  , 147kc1413,  SAP16795, 57SAT1367
17894579556,7898080986,108306,160314,45984196230, qydt1571,Current_timestamp  , 147kc1414,  SAP16796, 57SAT1368
17894579557,7898080987,108307,160315,45984196231, qydt1572,Current_timestamp  , 147kc1415,  SAP16797, 57SAT1369
17894579558,7898080988,108308,160316,45984196232, qydt1573,Current_timestamp  , 147kc1416,  SAP16798, 57SAT1370
17894579559,7898080989,108309,160317,45984196233, qydt1574,Current_timestamp  , 147kc1417,  SAP16799, 57SAT1371
17894579560,7898080990,108310,160318,45984196234, qydt1575,Current_timestamp  , 147kc1418,  SAP16800, 57SAT1372
17894579561,7898080991,108311,160319,45984196235, qydt1576,Current_timestamp  , 147kc1419,  SAP16801, 57SAT1373
17894579562,7898080992,108312,160320,45984196236, qydt1577,Current_timestamp  , 147kc1420,  SAP16802, 57SAT1374
17894579563,7898080993,108313,160321,45984196237, qydt1578,Current_timestamp  , 147kc1421,  SAP16803, 57SAT1375
17894579564,7898080994,108314,160322,45984196238, qydt1579,Current_timestamp  , 147kc1422,  SAP16804, 57SAT1376
17894579565,7898080995,108315,160323,45984196239, qydt1580,Current_timestamp  , 147kc1423,  SAP16805, 57SAT1377
17894579566,7898080996,108316,160324,45984196240, qydt1581,Current_timestamp  , 147kc1424,  SAP16806, 57SAT1378
17894579567,7898080997,108317,160325,45984196241, qydt1582,Current_timestamp  , 147kc1425,  SAP16807, 57SAT1379
17894579568,7898080998,108318,160326,45984196242, qydt1583,Current_timestamp  , 147kc1426,  SAP16808, 57SAT1380
17894579569,7898080999,108319,160327,45984196243, qydt1584,Current_timestamp  , 147kc1427,  SAP16809, 57SAT1381
17894579570,7898081000,108320,160328,45984196244, qydt1585,Current_timestamp  , 147kc1428,  SAP16810, 57SAT1382
17894579571,7898081001,108321,160329,45984196245, qydt1586,Current_timestamp  , 147kc1429,  SAP16811, 57SAT1383
17894579572,7898081002,108322,160330,45984196246, qydt1587,Current_timestamp  , 147kc1430,  SAP16812, 57SAT1384
17894579573,7898081003,108323,160331,45984196247, qydt1588,Current_timestamp  , 147kc1431,  SAP16813, 57SAT1385
17894579574,7898081004,108324,160332,45984196248, qydt1589,Current_timestamp  , 147kc1432,  SAP16814, 57SAT1386
17894579575,7898081005,108325,160333,45984196249, qydt1590,Current_timestamp  , 147kc1433,  SAP16815, 57SAT1387
17894579576,7898081006,108326,160334,45984196250, qydt1591,Current_timestamp  , 147kc1434,  SAP16816, 57SAT1388
17894579577,7898081007,108327,160335,45984196251, qydt1592,Current_timestamp  , 147kc1435,  SAP16817, 57SAT1389
17894579578,7898081008,108328,160336,45984196252, qydt1593,Current_timestamp  , 147kc1436,  SAP16818, 57SAT1390
